ribbon_id,point_order,x,y,from_genre,to_genre,pair_count
3,2,114.45587825377112,349.3585689758394,Adventure,Science Fiction,173
3,3,114.54066775319745,348.88278535356596,Adventure,Science Fiction,173
3,4,114.6262500194008,348.40714369207257,Adventure,Science Fiction,173
3,5,114.71262481470518,347.9316453122932,Adventure,Science Fiction,173
3,6,114.79979189923392,347.4562915347638,Adventure,Science Fiction,173
3,7,114.8877510309099,346.98108367961896,Adventure,Science Fiction,173
3,8,114.9765019654563,346.5060230665875,Adventure,Science Fiction,173
3,9,115.06604445639749,346.03111101498973,Adventure,Science Fiction,173
3,10,115.15637825505945,345.5563488437335,Adventure,Science Fiction,173
3,11,115.24750311057062,345.0817378713101,Adventure,Science Fiction,173
3,12,115.33941876986245,344.6072794157909,Adventure,Science Fiction,173
3,13,115.43212497767036,344.132974794824,Adventure,Science Fiction,173
3,14,141.6675889833708,348.8049028934632,Adventure,Science Fiction,173
3,15,166.17057623431407,352.1793490550615,Adventure,Science Fiction,173
3,16,188.9410867305002,354.256313279619,Adventure,Science Fiction,173
3,17,209.97912047192915,355.0357955671355,Adventure,Science Fiction,173
3,18,229.28467745860092,354.5177959176112,Adventure,Science Fiction,173
3,19,246.85775769051563,352.70231433104607,Adventure,Science Fiction,173
3,20,262.6983611676731,349.5893508074401,Adventure,Science Fiction,173
3,21,276.8064878900734,345.17890534679316,Adventure,Science Fiction,173
3,22,289.1821378577166,339.4709779491053,Adventure,Science Fiction,173
3,23,299.82531107060265,332.4655686143767,Adventure,Science Fiction,173
3,24,308.73600752873153,324.16267734260725,Adventure,Science Fiction,173
3,25,315.91422723210326,314.56230413379683,Adventure,Science Fiction,173
3,26,321.3599701807178,303.6644489879456,Adventure,Science Fiction,173
3,27,325.07323637457523,291.4691119050535,Adventure,Science Fiction,173
3,28,327.0540258136755,277.97629288512053,Adventure,Science Fiction,173
3,29,327.30233849801857,263.1859919281467,Adventure,Science Fiction,173
3,30,325.81817442760445,247.0982090341319,Adventure,Science Fiction,173
3,31,322.6015336024333,229.71294420307635,Adventure,Science Fiction,173
3,32,317.6524160225049,211.03019743497993,Adventure,Science Fiction,173
3,33,310.97082168781935,191.0499687298426,Adventure,Science Fiction,173
3,34,302.55675059837665,169.77225808766434,Adventure,Science Fiction,173
3,35,302.1732156773326,169.9349651314083,Adventure,Science Fiction,173
3,36,301.78995243710494,170.098311102998,Adventure,Science Fiction,173
3,37,301.4069619420782,170.26229554879504,Adventure,Science Fiction,173
3,38,301.0242452558786,170.4269180133883,Adventure,Science Fiction,173
3,39,300.6418034413727,170.59217803959433,Adventure,Science Fiction,173
3,40,300.2596375606631,170.75807516845938,Adventure,Science Fiction,173
3,41,299.8777486750862,170.92460893926034,Adventure,Science Fiction,173
3,42,299.49613784520966,171.0917788895058,Adventure,Science Fiction,173
3,43,299.1148061308282,171.25958455493787,Adventure,Science Fiction,173
3,44,298.7337545909616,171.42802546953308,Adventure,Science Fiction,173
3,45,298.3529842838521,171.59710116550366,Adventure,Science Fiction,173
3,46,297.97249626696004,171.76681117329906,Adventure,Science Fiction,173
3,47,297.5922915969627,171.93715502160708,Adventure,Science Fiction,173
3,48,306.46531817977325,193.02760218925135,Adventure,Science Fiction,173
3,49,313.57816775619796,212.85840179153797,Adventure,Science Fiction,173
3,50,318.9308403262368,231.4295538284669,Adventure,Science Fiction,173
3,51,322.52333588988955,248.74105830003813,Adventure,Science Fiction,173
3,52,324.3556544471565,264.7929152062517,Adventure,Science Fiction,173
3,53,324.4277959980376,279.5851245471076,Adventure,Science Fiction,173
3,54,322.73976054253274,293.11768632260583,Adventure,Science Fiction,173
3,55,319.2915480806419,305.3906005327463,Adventure,Science Fiction,173
3,56,314.08315861236514,316.4038671775291,Adventure,Science Fiction,173
3,57,307.1145921377026,326.15748625695426,Adventure,Science Fiction,173
3,58,298.38584865665405,334.6514577710217,Adventure,Science Fiction,173
3,59,287.8969281692196,341.8857817197315,Adventure,Science Fiction,173
3,60,275.64783067539923,347.8604581030836,Adventure,Science Fiction,173
3,61,261.638556175193,352.575486921078,Adventure,Science Fiction,173
3,62,245.8691046686008,356.03086817371474,Adventure,Science Fiction,173
3,63,228.3394761556227,358.22660186099375,Adventure,Science Fiction,173
3,64,209.04967063625867,359.16268798291514,Adventure,Science Fiction,173
3,65,187.99968811050877,358.8391265394788,Adventure,Science Fiction,173
3,66,165.18952857837297,357.2559175306848,Adventure,Science Fiction,173
3,67,140.61919203985119,354.4130609565331,Adventure,Science Fiction,173
4,0,461.0586386262836,116.50071843282404,Drama,Action,273
4,1,461.8039635557383,116.66226850487953,Drama,Action,273
4,2,462.5488610695018,116.82577804660934,Drama,Action,273
4,3,463.29332601611026,116.9912459272357,Drama,Action,273
4,4,464.0373532470913,117.15867100243776,Drama,Action,273
4,5,464.7809376169996,117.32805211435925,Drama,Action,273
4,6,465.52407398345264,117.49938809161665,Drama,Action,273
4,7,466.26675720716605,117.67267774930724,Drama,Action,273
4,8,467.00898215198913,117.8479198890173,Drama,Action,273
4,9,467.75074368494063,118.02511329883032,Drama,Action,273
4,10,468.4920366762441,118.20425675333553,Drama,Action,273
4,11,469.2328559993633,118.38534901363636,Drama,Action,273
4,12,469.97319653103796,118.56838882735872,Drama,Action,273
4,13,470.71305315131855,118.75337492866015,Drama,Action,273
4,14,463.89171737880304,145.41122286241037,Drama,Action,273
4,15,456.89686304246004,171.81398093578693,Drama,Action,273
4,16,449.7284901422895,197.96164914878975,Drama,Action,273
4,17,442.38659867829136,223.8542275014188,Drama,Action,273
4,18,434.87118865046574,249.49171599367406,Drama,Action,273
4,19,427.1822600588128,274.8741146255557,Drama,Action,273
4,20,419.31981290333226,300.0014233970636,Drama,Action,273
4,21,411.2838471840241,324.87364230819765,Drama,Action,273
4,22,403.07436290088845,349.490771358958,Drama,Action,273
4,23,394.69136005392545,373.85281054934467,Drama,Action,273
4,24,386.1348386431348,397.95975987935753,Drama,Action,273
4,25,377.40479866851666,421.81161934899677,Drama,Action,273
4,26,368.501240130071,445.4083889582622,Drama,Action,273
4,27,359.42416302779793,468.75006870715396,Drama,Action,273
4,28,350.1735673616973,491.83665859567185,Drama,Action,273
4,29,340.7494531317691,514.668158623816,Drama,Action,273
4,30,331.1518203380134,537.2445687915866,Drama,Action,273
4,31,321.38066898043024,559.5658890989833,Drama,Action,273
4,32,311.4359990590196,581.6321195460064,Drama,Action,273
4,33,301.3178105737814,603.4432601326556,Drama,Action,273
4,34,291.02610352471567,624.9993108589313,Drama,Action,273
4,35,291.6181753113175,625.2851084229752,Drama,Action,273
4,36,292.21099663063274,625.5693479900107,Drama,Action,273
4,37,292.80456338290617,625.8520275943314,Drama,Action,273
4,38,293.398871463227,626.1331452810189,Drama,Action,273
4,39,293.9939167615581,626.4126991059568,Drama,Action,273
4,40,294.5896951627635,626.6906871358435,Drama,Action,273
4,41,295.1862025466379,626.9671074482062,Drama,Action,273
4,42,295.78343478793397,627.2419581314136,Drama,Action,273
4,43,296.3813877563921,627.5152372846901,Drama,Action,273
4,44,296.9800573167679,627.7869430181273,Drama,Action,273
4,45,297.57943932886155,628.0570734526988,Drama,Action,273
4,46,298.17952964754613,628.3256267202721,Drama,Action,273
4,47,298.7803241227962,628.5926009636222,Drama,Action,273
4,48,308.32922514227835,606.6973721176456,Drama,Action,273
4,49,317.6959899384003,584.5531333823105,Drama,Action,273
4,50,326.8806185111622,562.159884757617,Drama,Action,273
4,51,335.8831108605638,539.5176262435647,Drama,Action,273
4,52,344.7034669866051,516.6263578401539,Drama,Action,273
4,53,353.3416868892865,493.48607954738475,Drama,Action,273
4,54,361.79777056860763,470.096791365257,Drama,Action,273
4,55,370.07171802456844,446.4584932937707,Drama,Action,273
4,56,378.16352925716916,422.5711853329259,Drama,Action,273
4,57,386.07320426640973,398.4348674827226,Drama,Action,273
4,58,393.80074305229004,374.0495397431609,Drama,Action,273
4,59,401.34614561481027,349.4152021142405,Drama,Action,273
4,60,408.70941195397023,324.5318545959616,Drama,Action,273
4,61,415.89054206977005,299.3994971883243,Drama,Action,273
4,62,422.8895359622097,274.0181298913284,Drama,Action,273
4,63,429.7063936312891,248.387752704974,Drama,Action,273
4,64,436.34111507700834,222.508365629261,Drama,Action,273
4,65,442.79370029936746,196.37996866418956,Drama,Action,273
4,66,449.0641492983664,170.00256180975964,Drama,Action,273
4,67,455.15246207400503,143.37614506597112,Drama,Action,273
5,0,515.8945575555655,134.16461573184108,Drama,Crime,423
5,1,516.9767900811373,134.63905603440145,Drama,Crime,423
5,2,518.0570804291849,135.11790215166116,Drama,Crime,423
5,3,519.1354106635378,135.60114613328932,Drama,Crime,423
5,4,520.2117628805695,136.08877995593718,Drama,Crime,423
5,5,521.2861192094949,136.58079552337085,Drama,Crime,423
5,6,522.358461812667,137.07718466660577,Drama,Crime,423
5,7,523.4287728858724,137.57793914404272,Drama,Crime,423
5,8,524.4970346586277,138.08305064160425,Drama,Crime,423
5,9,525.5632293944743,138.5925107728728,Drama,Crime,423
5,10,526.6273393912728,139.10631107923018,Drama,Crime,423
5,11,527.6893469814967,139.62444302999762,Drama,Crime,423
5,12,528.7492345325262,140.14689802257783,Drama,Crime,423
5,13,529.8069844469406,140.67366738259744,Drama,Crime,423
5,14,517.1821414966325,164.8908074955273,Drama,Crime,423
5,15,504.0327525403635,188.14673590719258,Drama,Crime,423
5,16,490.35881757813377,210.4414526175933,Drama,Crime,423
5,17,476.1603366099429,231.7749576267294,Drama,Crime,423
5,18,461.4373096357912,252.14725093460095,Drama,Crime,423
5,19,446.18973665567876,271.55833254120796,Drama,Crime,423
5,20,430.4176176696054,290.00820244655034,Drama,Crime,423
5,21,414.12095267757115,307.49686065062815,Drama,Crime,423
5,22,397.29974167957596,324.0243071534413,Drama,Crime,423
5,23,379.95398467561995,339.59054195499004,Drama,Crime,423
5,24,362.0836816657031,354.19556505527413,Drama,Crime,423
5,25,343.6888326498253,367.83937645429364,Drama,Crime,423
5,26,324.7694376279867,380.52197615204864,Drama,Crime,423
5,27,305.3254966001872,392.24336414853894,Drama,Crime,423
5,28,285.35700956642677,403.00354044376473,Drama,Crime,423
5,29,264.86397652670547,412.80250503772595,Drama,Crime,423
5,30,243.8463974810233,421.64025793042254,Drama,Crime,423
5,31,222.30427242938032,429.51679912185466,Drama,Crime,423
5,32,200.23760137177646,436.4321286120221,Drama,Crime,423
5,33,177.64638430821162,442.386246400925,Drama,Crime,423
5,34,154.53062123868594,447.3791524885633,Drama,Crime,423
5,35,154.7257139905413,448.3789688041225,Drama,Crime,423
5,36,154.92487905627416,449.37798187874995,Drama,Crime,423
5,37,155.1281131291267,450.3761751257301,Drama,Crime,423
5,38,155.33541283478294,451.3735319719591,Drama,Crime,423
5,39,155.54677473142482,452.3700358582199,Drama,Crime,423
5,40,155.76219530978932,453.36567023945736,Drama,Crime,423
5,41,155.9816709932267,454.3604185850527,Drama,Crime,423
5,42,156.20519813775988,455.3542643790981,Drama,Crime,423
5,43,156.432773032145,456.34719112067097,Drama,Crime,423
5,44,156.66439189793306,457.33918232410787,Drama,Crime,423
5,45,156.90005088953234,458.3302215192779,Drama,Crime,423
5,46,157.1397460942728,459.32029225185687,Drama,Crime,423
5,47,157.38347353247053,460.3093780835997,Drama,Crime,423
5,48,180.20245798309244,454.09958242442565,Drama,Crime,423
5,49,202.4467396268574,446.957696034256,Drama,Crime,423
5,50,224.11631846376542,438.8837189130905,Drama,Crime,423
5,51,245.21119449381638,429.87765106092917,Drama,Crime,423
5,52,265.73136771701036,419.93949247777215,Drama,Crime,423
5,53,285.6768381333475,409.06924316361955,Drama,Crime,423
5,54,305.04760574282756,397.26690311847113,Drama,Crime,423
5,55,323.84367054545055,384.53247234232697,Drama,Crime,423
5,56,342.0650325412166,370.865950835187,Drama,Crime,423
5,57,359.7116917301258,356.2673385970514,Drama,Crime,423
5,58,376.78364811217796,340.7366356279201,Drama,Crime,423
5,59,393.2809016873731,324.27384192779294,Drama,Crime,423
5,60,409.2034524557113,306.87895749667007,Drama,Crime,423
5,61,424.55130041719246,288.55198233455155,Drama,Crime,423
5,62,439.3244455718167,269.2929164414373,Drama,Crime,423
5,63,453.5228879195839,249.10175981732726,Drama,Crime,423
5,64,467.14662746049424,227.97851246222146,Drama,Crime,423
5,65,480.1956641945475,205.92317437612002,Drama,Crime,423
5,66,492.6699981217438,182.9357455590228,Drama,Crime,423
5,67,504.5696292420831,159.0162260109298,Drama,Crime,423
6,0,425.53323496445444,111.12623187238,Drama,Thriller,990
6,1,428.2868814538359,111.3828620167946,Drama,Thriller,990
6,2,431.03795540841725,111.66574028730975,Drama,Thriller,990
6,3,433.786206633298,111.97484095771756,Drama,Thriller,990
6,4,436.5313851902894,112.31013591702839,Drama,Thriller,990
6,5,439.27324142064504,112.67159467202737,Drama,Thriller,990
6,6,442.0115259677652,113.05918435004787,Drama,Thriller,990
6,7,444.7459897998752,113.47286970196092,Drama,Thriller,990
6,8,447.47638423267307,113.91261310538067,Drama,Thriller,990
6,9,450.20246095194636,114.37837456808649,Drama,Thriller,990
6,10,452.92397203615417,114.87011173165945,Drama,Thriller,990
6,11,455.6406699789753,115.38777987533501,Drama,Thriller,990
6,12,458.3523077118168,115.93133192006997,Drama,Thriller,990
6,13,461.0586386262836,116.50071843282404,Drama,Thriller,990
6,14,455.72952804394095,143.3056584160503,Drama,Thriller,990
6,15,451.37241317811015,169.72061521007666,Drama,Thriller,990
6,16,447.9872940287909,195.74558881490304,Drama,Thriller,990
6,17,445.5741705959833,221.3805792305294,Drama,Thriller,990
6,18,444.1330428796874,246.62558645695583,Drama,Thriller,990
6,19,443.66391087990326,271.4806104941823,Drama,Thriller,990
6,20,444.1667745966309,295.94565134220886,Drama,Thriller,990
6,21,445.64163402987003,320.02070900103536,Drama,Thriller,990
6,22,448.08848917962086,343.70578347066186,Drama,Thriller,990
6,23,451.50734004588344,367.00087475108853,Drama,Thriller,990
6,24,455.89818662865775,389.9059828423151,Drama,Thriller,990
6,25,461.2610289279437,412.4211077443418,Drama,Thriller,990
6,26,467.5958669437413,434.5462494571685,Drama,Thriller,990
6,27,474.9027006760507,456.2814079807952,Drama,Thriller,990
6,28,483.18153012487164,477.626583315222,Drama,Thriller,990
6,29,492.4323552902043,498.58177546044874,Drama,Thriller,990
6,30,502.6551761720487,519.1469844164756,Drama,Thriller,990
6,31,513.8499927704048,539.3222101833024,Drama,Thriller,990
6,32,526.0168050852725,559.1074527609294,Drama,Thriller,990
6,33,539.1556131166519,578.5027121493563,Drama,Thriller,990
6,34,553.2664168645431,597.5079883485832,Drama,Thriller,990
6,35,555.1429570323252,596.0374017458558,Drama,Thriller,990
6,36,557.0053878096245,594.548986629973,Drama,Thriller,990
6,37,558.8535398187034,593.0428783640245,Drama,Thriller,990
6,38,560.687244980399,591.5192139201945,Drama,Thriller,990
6,39,562.5063365294086,589.9781318673037,Drama,Thriller,990
6,40,564.3106490294567,588.4197723582074,Drama,Thriller,990
6,41,566.1000183883402,586.8442771170502,Drama,Thriller,990
6,42,567.8742818728518,585.2517894263758,Drama,Thriller,990
